YEAR,DAY_OF_WEEK,FL_DATE,MKT_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,955,952,14,1006,1109,4,1130,1113,0,0,95,81,444,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,2240,2238,13,2251,2355,4,10,2359,0,0,90,81,444,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15016,1501606,31123,"St. Louis, MO",MO,615,616,11,627,648,5,700,653,0,0,105,97,484,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15016,1501606,31123,"St. Louis, MO",MO,1415,1425,9,1434,1455,3,1455,1458,0,0,100,93,484,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15016,1501606,31123,"St. Louis, MO",MO,2040,2041,9,2050,2124,5,2120,2129,0,0,100,108,484,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15304,1530402,33195,"Tampa, FL",FL,620,619,11,630,730,2,745,732,0,0,85,73,406,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15304,1530402,33195,"Tampa, FL",FL,1000,1003,17,1020,1122,3,1130,1125,0,0,90,82,406,,,,,
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15304,1530402,33195,"Tampa, FL",FL,1540,1736,23,1759,1900,6,1705,1906,0,0,85,90,406,0,0,121,0,0
2023,1,1/2/23 0:00,19393,10397,1039707,30397,"Atlanta, GA",GA,15304,1530402,33195,"Tampa, FL",FL,2240,2312,9,2321,21,3,5,24,0,0,85,72,406,11,0,0,0,8
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10140,1014005,30140,"Albuquerque, NM",NM,1105,1107,11,1118,1146,4,1155,1150,0,0,110,103,619,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10140,1014005,30140,"Albuquerque, NM",NM,1545,1634,12,1646,1717,4,1640,1721,0,0,115,107,619,8,0,0,0,33
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10279,1027903,30279,"Amarillo, TX",TX,1935,2002,11,2013,2115,3,2050,2118,0,0,75,76,418,27,0,1,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10397,1039707,30397,"Atlanta, GA",GA,605,601,10,611,849,13,910,902,0,0,125,121,813,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10397,1039707,30397,"Atlanta, GA",GA,1510,1541,10,1551,1832,7,1815,1839,0,0,125,118,813,14,0,0,0,10
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10397,1039707,30397,"Atlanta, GA",GA,1845,1915,28,1943,2223,5,2150,2228,0,0,125,133,813,6,0,8,0,24
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10693,1069302,30693,"Nashville, TN",TN,640,637,9,646,822,4,845,826,0,0,125,109,756,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10693,1069302,30693,"Nashville, TN",TN,1035,1035,19,1054,1227,5,1235,1232,0,0,120,117,756,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10693,1069302,30693,"Nashville, TN",TN,1350,1428,11,1439,1616,3,1550,1619,0,0,120,111,756,29,0,0,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10693,1069302,30693,"Nashville, TN",TN,1735,1909,12,1921,2059,5,1935,2104,0,0,120,115,756,52,0,0,0,37
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10693,1069302,30693,"Nashville, TN",TN,2225,2220,27,2247,47,6,25,53,0,0,120,153,756,0,0,28,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10800,1080003,32575,"Burbank, CA",CA,1850,1925,14,1939,2049,5,2010,2054,0,0,200,209,1241,10,0,9,0,25
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10821,1082106,30852,"Baltimore, MD",MD,520,517,9,526,901,5,920,906,0,0,180,169,1342,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10821,1082106,30852,"Baltimore, MD",MD,1105,1111,14,1125,1458,5,1510,1503,0,0,185,172,1342,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10821,1082106,30852,"Baltimore, MD",MD,1740,1803,15,1818,2148,8,2145,2156,0,0,185,173,1342,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,10821,1082106,30852,"Baltimore, MD",MD,2050,2214,12,2226,206,11,50,217,0,0,180,183,1342,0,0,3,0,84
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11066,1106606,31066,"Columbus, OH",OH,855,851,8,859,1206,4,1225,1210,0,0,150,139,1073,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,630,629,19,648,727,4,735,731,0,0,65,62,189,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,830,833,8,841,922,4,935,926,0,0,65,53,189,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,945,1012,11,1023,1106,3,1045,1109,0,0,60,57,189,6,0,0,0,18
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,1250,1357,9,1406,1442,4,1355,1446,0,0,65,49,189,0,0,51,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,1540,1651,9,1700,1738,3,1645,1741,0,0,65,50,189,0,0,56,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,1700,1805,32,1837,1915,3,1805,1918,0,0,65,73,189,2,0,8,0,63
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,1935,2031,7,2038,2116,16,2035,2132,0,0,60,61,189,10,0,1,0,46
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,2120,2125,10,2135,2213,5,2220,2218,0,0,60,53,189,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11259,1125904,30194,"Dallas, TX",TX,2200,125,10,135,206,4,2300,210,0,0,60,45,189,0,0,0,0,190
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11278,1127805,30852,"Washington, DC",VA,1240,1246,11,1257,1640,4,1640,1644,0,0,180,178,1315,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11292,1129202,30325,"Denver, CO",CO,515,,,,,,635,,1,0,140,,775,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11292,1129202,30325,"Denver, CO",CO,755,751,11,802,838,9,920,847,0,0,145,116,775,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11292,1129202,30325,"Denver, CO",CO,1025,,,,,,1145,,1,0,140,,775,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11292,1129202,30325,"Denver, CO",CO,1345,,,,,,1500,,1,0,135,,775,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11292,1129202,30325,"Denver, CO",CO,1720,,,,,,1840,,1,0,140,,775,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11292,1129202,30325,"Denver, CO",CO,2110,2230,11,2241,2325,7,2230,2332,0,0,140,122,775,22,0,0,0,40
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11292,1129202,30325,"Denver, CO",CO,2255,2354,11,5,46,8,30,54,0,0,155,120,775,6,0,0,0,18
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11540,1154005,30615,"El Paso, TX",TX,955,951,11,1002,1022,3,1030,1025,0,0,95,94,528,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11540,1154005,30615,"El Paso, TX",TX,1515,1614,15,1629,1649,3,1555,1652,0,0,100,98,528,14,0,0,0,43
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11540,1154005,30615,"El Paso, TX",TX,2110,2134,10,2144,2204,6,2145,2210,0,0,95,96,528,4,0,1,0,20
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11697,1169706,32467,"Fort Lauderdale, FL",FL,625,623,13,636,951,3,1005,954,0,0,160,151,1105,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,11697,1169706,32467,"Fort Lauderdale, FL",FL,1435,1723,15,1738,2050,4,1815,2054,0,0,160,151,1105,0,0,159,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12191,1219103,31453,"Houston, TX",TX,615,611,10,621,652,7,710,659,0,0,55,48,148,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12191,1219103,31453,"Houston, TX",TX,855,852,12,904,936,5,955,941,0,0,60,49,148,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12191,1219103,31453,"Houston, TX",TX,1350,1630,15,1645,1728,8,1450,1736,0,0,60,66,148,0,0,166,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12191,1219103,31453,"Houston, TX",TX,1820,1855,18,1913,1943,7,1920,1950,0,0,60,55,148,3,0,0,0,27
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12191,1219103,31453,"Houston, TX",TX,2020,2145,8,2153,2222,5,2115,2227,0,0,55,42,148,5,0,0,0,67
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12206,1220605,32206,"Harlingen/San Benito, TX",TX,700,647,9,656,744,2,810,746,0,0,70,59,273,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12206,1220605,32206,"Harlingen/San Benito, TX",TX,1520,1600,8,1608,1656,2,1625,1658,0,0,65,58,273,1,0,0,0,32
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12339,1233904,32337,"Indianapolis, IN",IN,1435,1515,9,1524,1822,6,1755,1828,0,0,140,133,919,12,0,0,0,21
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12889,1288904,32211,"Las Vegas, NV",NV,530,524,10,534,600,6,635,606,0,0,185,162,1090,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12889,1288904,32211,"Las Vegas, NV",NV,1005,957,13,1010,1037,7,1105,1044,0,0,180,167,1090,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12889,1288904,32211,"Las Vegas, NV",NV,1520,1520,12,1532,1608,4,1620,1612,0,0,180,172,1090,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12889,1288904,32211,"Las Vegas, NV",NV,2030,2046,10,2056,2137,4,2130,2141,0,0,180,175,1090,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12889,1288904,32211,"Las Vegas, NV",NV,2255,7,14,21,55,4,2350,59,0,0,175,172,1090,0,0,0,0,69
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12892,1289208,32575,"Los Angeles, CA",CA,855,859,13,912,1003,15,1020,1018,0,0,205,199,1242,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12892,1289208,32575,"Los Angeles, CA",CA,1605,1614,17,1631,1732,12,1730,1744,0,0,205,210,1242,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12892,1289208,32575,"Los Angeles, CA",CA,2200,2350,21,11,117,8,2320,125,0,0,200,215,1242,0,0,15,0,110
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12896,1289607,32896,"Lubbock, TX",TX,1905,1917,15,1932,2025,2,2015,2027,0,0,70,70,341,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12954,1295407,32575,"Long Beach, CA",CA,1245,1345,12,1357,1449,4,1405,1453,0,0,200,188,1226,0,0,0,0,48
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,12954,1295407,32575,"Long Beach, CA",CA,1955,2004,11,2015,2116,11,2110,2127,0,0,195,203,1226,9,0,8,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13158,1315805,33158,"Midland/Odessa, TX",TX,1935,1955,10,2005,2052,3,2045,2055,0,0,70,60,294,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13198,1319801,33198,"Kansas City, MO",MO,1300,1259,10,1309,1423,6,1450,1429,0,0,110,90,650,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13198,1319801,33198,"Kansas City, MO",MO,1820,2017,10,2027,2145,11,2005,2156,0,0,105,99,650,8,0,0,0,103
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13204,1320402,31454,"Orlando, FL",FL,515,511,8,519,823,6,845,829,0,0,150,138,994,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13204,1320402,31454,"Orlando, FL",FL,1310,1613,13,1626,1931,9,1635,1940,0,0,145,147,994,0,0,181,0,4
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13204,1320402,31454,"Orlando, FL",FL,1650,,,,,,2010,,1,0,140,,994,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13204,1320402,31454,"Orlando, FL",FL,2110,2152,8,2200,101,9,30,110,0,0,140,138,994,31,0,0,0,9
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13232,1323202,30977,"Chicago, IL",IL,505,549,13,602,802,4,735,806,0,0,150,137,972,0,0,31,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13232,1323202,30977,"Chicago, IL",IL,1005,1004,7,1011,1226,5,1230,1231,0,0,145,147,972,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13232,1323202,30977,"Chicago, IL",IL,1800,1832,17,1849,2055,3,2030,2058,0,0,150,146,972,11,0,0,0,17
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13232,1323202,30977,"Chicago, IL",IL,2205,2204,13,2217,,,35,,0,1,150,,972,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13303,1330303,32467,"Miami, FL",FL,1620,1912,25,1937,2250,13,1955,2303,0,0,155,171,1103,0,0,16,0,172
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13487,1348702,31650,"Minneapolis, MN",MN,1155,1156,7,1203,1402,3,1435,1405,0,0,160,129,1042,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13495,1349505,33495,"New Orleans, LA",LA,500,454,11,505,604,5,620,609,0,0,80,75,444,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13495,1349505,33495,"New Orleans, LA",LA,1000,957,6,1003,1119,6,1125,1125,0,0,85,88,444,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13495,1349505,33495,"New Orleans, LA",LA,1750,1803,13,1816,1914,4,1910,1918,0,0,80,75,444,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13495,1349505,33495,"New Orleans, LA",LA,2050,2150,10,2200,2300,4,2210,2304,0,0,80,74,444,0,0,0,0,54
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13796,1379609,32457,"Oakland, CA",CA,1300,1318,12,1330,1505,4,1455,1509,0,0,235,231,1497,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13851,1385103,33851,"Oklahoma City, OK",OK,1230,1227,9,1236,1328,45,1350,1413,0,0,80,106,358,0,0,23,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13891,1389101,32575,"Ontario, CA",CA,1550,1601,12,1613,1658,3,1700,1701,0,0,190,180,1196,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13930,1393008,30977,"Chicago, IL",IL,800,751,10,801,954,11,1045,1005,0,0,165,134,977,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,13930,1393008,30977,"Chicago, IL",IL,1115,1112,14,1126,1321,49,1400,1410,0,0,165,178,977,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14107,1410702,30466,"Phoenix, AZ",AZ,610,603,10,613,722,6,745,728,0,0,155,145,872,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14107,1410702,30466,"Phoenix, AZ",AZ,1055,1052,10,1102,1212,7,1225,1219,0,0,150,147,872,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14107,1410702,30466,"Phoenix, AZ",AZ,1450,1557,10,1607,1714,5,1625,1719,0,0,155,142,872,7,0,0,0,47
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14107,1410702,30466,"Phoenix, AZ",AZ,1715,1801,19,1820,1930,7,1850,1937,0,0,155,156,872,46,0,1,0,0
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14107,1410702,30466,"Phoenix, AZ",AZ,2255,2248,10,2258,6,8,30,14,0,0,155,146,872,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14122,1412202,30198,"Pittsburgh, PA",PA,850,845,10,855,1218,6,1235,1224,0,0,165,159,1210,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14492,1449202,34492,"Raleigh/Durham, NC",NC,1625,1712,14,1726,2049,4,2005,2053,0,0,160,161,1162,10,0,1,0,37
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14679,1467903,33570,"San Diego, CA",CA,1100,1109,13,1122,1206,15,1210,1221,0,0,190,192,1164,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14679,1467903,33570,"San Diego, CA",CA,1650,1713,14,1727,1810,10,1755,1820,0,0,185,187,1164,0,0,2,18,5
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14679,1467903,33570,"San Diego, CA",CA,2130,2135,12,2147,2233,5,2235,2238,0,0,185,183,1164,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14831,1483106,32457,"San Jose, CA",CA,530,526,13,539,658,5,725,703,0,0,235,217,1476,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14831,1483106,32457,"San Jose, CA",CA,1240,1249,15,1304,1440,4,1430,1444,0,0,230,235,1476,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14831,1483106,32457,"San Jose, CA",CA,1930,1947,11,1958,2138,3,2120,2141,0,0,230,234,1476,0,0,4,0,17
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14869,1486903,34614,"Salt Lake City, UT",UT,1430,1452,9,1501,1623,8,1635,1631,0,0,185,159,1086,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14893,1489302,33192,"Sacramento, CA",CA,1710,1805,17,1822,1947,3,1905,1950,0,0,235,225,1481,32,0,0,0,13
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14908,1490803,32575,"Santa Ana, CA",CA,1240,1241,15,1256,1353,6,1350,1359,0,0,190,198,1209,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,14908,1490803,32575,"Santa Ana, CA",CA,1755,1817,15,1832,1927,4,1910,1931,0,0,195,194,1209,15,0,0,0,6
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,15016,1501606,31123,"St. Louis, MO",MO,515,510,10,520,649,6,715,655,0,0,120,105,721,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,15016,1501606,31123,"St. Louis, MO",MO,1340,1339,11,1350,1517,3,1545,1520,0,0,125,101,721,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,15016,1501606,31123,"St. Louis, MO",MO,1725,1812,19,1831,2000,4,1920,2004,0,0,115,112,721,0,0,0,19,25
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,15304,1530402,33195,"Tampa, FL",FL,810,822,8,830,1129,4,1125,1133,0,0,135,131,928,,,,,
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,15304,1530402,33195,"Tampa, FL",FL,1905,1923,30,1953,2249,6,2215,2255,0,0,130,152,928,0,0,22,0,18
2023,1,1/2/23 0:00,19393,10423,1042302,30423,"Austin, TX",TX,15370,1537002,34653,"Tulsa, OK",OK,1440,1440,13,1453,1552,4,1600,1556,0,0,80,76,426,,,,,
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,10693,1069302,30693,"Nashville, TN",TN,1140,1142,12,1154,1302,5,1320,1307,0,0,160,145,852,,,,,
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,10821,1082106,30852,"Baltimore, MD",MD,520,514,12,526,615,7,640,622,0,0,80,68,283,,,,,
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,10821,1082106,30852,"Baltimore, MD",MD,855,852,6,858,949,4,1010,953,0,0,75,61,283,,,,,
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,10821,1082106,30852,"Baltimore, MD",MD,1210,1210,8,1218,1307,4,1325,1311,0,0,75,61,283,,,,,
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,10821,1082106,30852,"Baltimore, MD",MD,1435,1448,9,1457,1548,4,1550,1552,0,0,75,64,283,,,,,
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,10821,1082106,30852,"Baltimore, MD",MD,1800,1810,10,1820,1909,3,1910,1912,0,0,70,62,283,,,,,
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,11292,1129202,30325,"Denver, CO",CO,1830,,,,,,2110,,1,0,280,,1671,,,,,
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,13204,1320402,31454,"Orlando, FL",FL,1715,1915,17,1932,2241,10,2015,2251,0,0,180,216,1050,0,0,155,0,1
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,13232,1323202,30977,"Chicago, IL",IL,505,505,11,516,748,6,645,754,0,0,160,229,776,0,0,69,0,0
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,13232,1323202,30977,"Chicago, IL",IL,2005,2140,11,2151,2306,9,2135,2315,0,0,150,155,776,69,0,5,0,26
2023,1,1/2/23 0:00,19393,10529,1052907,30529,"Hartford, CT",CT,15304,1530402,33195,"Tampa, FL",FL,1530,1730,20,1750,2023,4,1835,2027,0,0,185,177,1111,0,0,108,0,4
2023,1,1/2/23 0:00,19393,10599,1059904,30599,"Birmingham, AL",AL,10821,1082106,30852,"Baltimore, MD",MD,1825,2052,7,2059,2330,5,2120,2335,0,0,115,103,682,8,0,0,0,127
2023,1,1/2/23 0:00,19393,10599,1059904,30599,"Birmingham, AL",AL,11259,1125904,30194,"Dallas, TX",TX,620,616,10,626,757,15,825,812,0,0,125,116,587,,,,,
